Id,SalePrice
1461,117666.66666666667
1462,149700.0
1463,176500.0
1464,180000.0
1465,179666.66666666666
1466,178000.0
1467,149900.0
1468,176432.0
1469,171250.0
1470,101400.0
1471,165400.0
1472,94500.0
1473,90000.0
1474,155366.66666666666
1475,131166.66666666666
1476,361919.0
1477,245000.0
1478,314813.0
1479,318000.0
1480,412500.0
1481,281213.0
1482,202500.0
1483,180023.33333333334
1484,171250.0
1485,177371.66666666666
1486,193666.66666666666
1487,317000.0
1488,235966.66666666666
1489,186000.0
1490,178000.0
1491,194500.0
1492,96500.0
1493,175000.0
1494,252000.0
1495,250000.0
1496,179665.0
1497,180000.0
1498,157466.66666666666
1499,151000.0
1500,167166.66666666666
1501,172500.0
1502,154000.0
1503,230000.0
1504,219500.0
1505,178000.0
1506,164000.0
1507,199666.66666666666
1508,190000.0
1509,140000.0
1510,121333.33333333333
1511,115000.0
1512,137500.0
1513,139000.0
1514,128333.33333333333
1515,159500.0
1516,152433.33333333334
1517,145000.0
1518,138936.66666666666
1519,175166.66666666666
1520,108333.33333333333
1521,108500.0
1522,157750.0
1523,119500.0
1524,126000.0
1525,104500.0
1526,125000.0
1527,110000.0
1528,118500.0
1529,122000.0
1530,153333.33333333334
1531,120500.0
1532,94666.66666666667
1533,123000.0
1534,117000.0
1535,146500.0
1536,117000.0
1537,87500.0
1538,165666.66666666666
1539,207000.0
1540,116000.0
1541,140000.0
1542,126333.33333333333
1543,167500.0
1544,89000.0
1545,115000.0
1546,145000.0
1547,133666.66666666666
1548,127250.0
1549,114166.66666666667
1550,137333.33333333334
1551,110500.0
1552,159434.0
1553,153900.0
1554,118833.33333333333
1555,146500.0
1556,108333.33333333333
1557,90000.0
1558,100986.66666666667
1559,105750.0
1560,146500.0
1561,129000.0
1562,110000.0
1563,109500.0
1564,134666.66666666666
1565,154000.0
1566,176666.66666666666
1567,84000.0
1568,197000.0
1569,136933.33333333334
1570,136000.0
1571,125500.0
1572,122000.0
1573,175000.0
1574,140000.0
1575,178068.33333333334
1576,222000.0
1577,190620.0
1578,130500.0
1579,140000.0
1580,178855.0
1581,144000.0
1582,118166.66666666667
1583,248000.0
1584,248166.66666666666
1585,140875.0
1586,72500.0
1587,108000.0
1588,121133.33333333333
1589,102000.0
1590,122000.0
1591,109008.0
1592,118000.0
1593,116900.0
1594,142500.0
1595,131000.0
1596,200100.0
1597,174728.33333333334
1598,189966.66666666666
1599,172500.0
1600,187000.0
1601,79666.66666666667
1602,115000.0
1603,102776.0
1604,227000.0
1605,239900.0
1606,161000.0
1607,182666.66666666666
1608,205000.0
1609,186000.0
1610,167133.33333333334
1611,139833.33333333334
1612,179900.0
1613,175000.0
1614,121750.0
1615,97000.0
1616,88000.0
1617,91250.0
1618,109966.66666666667
1619,132000.0
1620,187500.0
1621,142953.0
1622,135500.0
1623,272000.0
1624,194500.0
1625,107000.0
1626,155366.66666666666
1627,174966.66666666666
1628,261000.0
1629,175766.66666666666
1630,243500.0
1631,189300.0
1632,200500.0
1633,170000.0
1634,173000.0
1635,167833.33333333334
1636,157666.66666666666
1637,179500.0
1638,222000.0
1639,175500.0
1640,225000.0
1641,149666.66666666666
1642,210000.0
1643,230500.0
1644,215000.0
1645,169000.0
1646,144500.0
1647,151750.0
1648,137450.0
1649,127750.0
1650,100500.0
1651,110833.33333333333
1652,91500.0
1653,100250.0
1654,152833.33333333334
1655,147666.66666666666
1656,149000.0
1657,151000.0
1658,151400.0
1659,115000.0
1660,143450.0
1661,412500.0
1662,336326.3333333333
1663,325624.0
1664,412500.0
1665,318061.0
1666,274000.0
1667,357884.0
1668,314813.0
1669,274000.0
1670,315000.0
1671,189833.33333333334
1672,333168.0
1673,285000.0
1674,244600.0
1675,164500.0
1676,164500.0
1677,172700.0
1678,386250.0
1679,326000.0
1680,318000.0
1681,266000.0
1682,312000.0
1683,178740.0
1684,177911.66666666666
1685,178068.33333333334
1686,172500.0
1687,170832.5
1688,191000.0
1689,193333.33333333334
1690,179266.66666666666
1691,170832.5
1692,255450.0
1693,169333.33333333334
1694,173000.0
1695,174766.66666666666
1696,238500.0
1697,175000.0
1698,285000.0
1699,250000.0
1700,226457.33333333334
1701,229500.0
1702,245350.0
1703,251333.33333333334
1704,215000.0
1705,204833.33333333334
1706,374000.0
1707,227680.0
1708,194233.33333333334
1709,259577.33333333334
1710,205700.0
1711,236000.0
1712,232600.0
1713,202950.0
1714,179266.66666666666
1715,178100.0
1716,178666.66666666666
1717,172653.33333333334
1718,147000.0
1719,211950.0
1720,225000.0
1721,172653.33333333334
1722,147000.0
1723,152000.0
1724,206950.0
1725,215000.0
1726,182000.0
1727,173860.0
1728,174000.0
1729,160966.66666666666
1730,151000.0
1731,110500.0
1732,117666.66666666667
1733,100000.0
1734,111000.0
1735,109750.0
1736,107500.0
1737,279237.6666666667
1738,208875.0
1739,260000.0
1740,200000.0
1741,153900.0
1742,172500.0
1743,172500.0
1744,228000.0
1745,224900.0
1746,230000.0
1747,205000.0
1748,224000.0
1749,160000.0
1750,114666.66666666667
1751,242000.0
1752,106500.0
1753,143583.33333333334
1754,195000.0
1755,164250.0
1756,115000.0
1757,108466.66666666667
1758,127000.0
1759,140000.0
1760,149375.0
1761,143500.0
1762,169000.0
1763,159500.0
1764,105500.0
1765,140000.0
1766,161500.0
1767,170000.0
1768,116000.0
1769,158000.0
1770,127333.33333333333
1771,123066.66666666667
1772,130000.0
1773,125000.0
1774,141666.66666666666
1775,112333.33333333333
1776,110950.0
1777,97433.33333333333
1778,111466.66666666667
1779,120000.0
1780,159500.0
1781,116500.0
1782,102000.0
1783,150500.0
1784,103450.0
1785,119000.0
1786,175000.0
1787,155000.0
1788,68500.0
1789,101000.0
1790,86466.66666666667
1791,159333.33333333334
1792,144500.0
1793,127250.0
1794,126300.0
1795,118750.0
1796,120000.0
1797,96000.0
1798,127033.33333333333
1799,97666.66666666667
1800,115000.0
1801,129000.0
1802,135000.0
1803,140000.0
1804,136633.33333333334
1805,118500.0
1806,118250.0
1807,123300.0
1808,128000.0
1809,118000.0
1810,138000.0
1811,111200.0
1812,107500.0
1813,118000.0
1814,100000.0
1815,60000.0
1816,105900.0
1817,125500.0
1818,161000.0
1819,116900.0
1820,87000.0
1821,134900.0
1822,140000.0
1823,65000.0
1824,132466.66666666666
1825,137200.0
1826,98000.0
1827,112500.0
1828,139250.0
1829,110833.33333333333
1830,137000.0
1831,145333.33333333334
1832,122000.0
1833,129900.0
1834,117000.0
1835,136500.0
1836,134900.0
1837,88833.33333333333
1838,139000.0
1839,90000.0
1840,150000.0
1841,127500.0
1842,89750.0
1843,128500.0
1844,145000.0
1845,145583.33333333334
1846,155000.0
1847,170000.0
1848,60000.0
1849,113000.0
1850,111500.0
1851,145333.33333333334
1852,126000.0
1853,119500.0
1854,155333.33333333334
1855,158500.0
1856,200000.0
1857,144000.0
1858,140317.66666666666
1859,118964.0
1860,143651.0
1861,118964.0
1862,272000.0
1863,250000.0
1864,250000.0
1865,310000.0
1866,310000.0
1867,244600.0
1868,215200.0
1869,165400.0
1870,203566.66666666666
1871,267833.3333333333
1872,175595.0
1873,211466.66666666666
1874,123950.0
1875,174500.0
1876,173500.0
1877,176000.0
1878,213000.0
1879,123000.0
1880,115750.0
1881,194000.0
1882,255450.0
1883,193000.0
1884,202900.0
1885,183633.33333333334
1886,220000.0
1887,175000.0
1888,201000.0
1889,165250.0
1890,126800.0
1891,143150.0
1892,101800.0
1893,120000.0
1894,138936.66666666666
1895,130500.0
1896,122900.0
1897,108833.33333333333
1898,130000.0
1899,146950.0
1900,147000.0
1901,154900.0
1902,133000.0
1903,197000.0
1904,125700.0
1905,169000.0
1906,145000.0
1907,177000.0
1908,128500.0
1909,140445.66666666666
1910,124000.0
1911,191166.66666666666
1912,260000.0
1913,151750.0
1914,84250.0
1915,274000.0
1916,81000.0
1917,248000.0
1918,124900.0
1919,163000.0
1920,162500.0
1921,367294.0
1922,315500.0
1923,191000.0
1924,194000.0
1925,210000.0
1926,325624.0
1927,119000.0
1928,142500.0
1929,125000.0
1930,133000.0
1931,140000.0
1932,143651.0
1933,170000.0
1934,172095.0
1935,170950.0
1936,172833.33333333334
1937,179900.0
1938,159000.0
1939,202500.0
1940,183250.0
1941,178133.33333333334
1942,171595.0
1943,188000.0
1944,372500.0
1945,377426.0
1946,152666.66666666666
1947,268933.3333333333
1948,160000.0
1949,185500.0
1950,153900.0
1951,202950.0
1952,201166.66666666666
1953,163500.0
1954,197000.0
1955,125000.0
1956,235000.0
1957,161633.33333333334
1958,290000.0
1959,146000.0
1960,108666.66666666667
1961,109666.66666666667
1962,109000.0
1963,118000.0
1964,112500.0
1965,148000.0
1966,140000.0
1967,239000.0
1968,357884.0
1969,341666.6666666667
1970,380000.0
1971,386250.0
1972,337500.0
1973,248000.0
1974,316456.0
1975,386250.0
1976,204833.33333333334
1977,315000.0
1978,326000.0
1979,285646.5
1980,196425.0
1981,288500.0
1982,181050.0
1983,202500.0
1984,174142.5
1985,182666.66666666666
1986,174000.0
1987,162445.0
1988,179266.66666666666
1989,190000.0
1990,213500.0
1991,168200.0
1992,191500.0
1993,176950.0
1994,213450.0
1995,181000.0
1996,248166.66666666666
1997,320000.0
1998,238500.0
1999,238500.0
2000,288000.0
2001,228000.0
2002,201000.0
2003,255500.0
2004,235000.0
2005,194201.0
2006,213500.0
2007,245000.0
2008,168200.0
2009,183500.0
2010,196000.0
2011,145666.66666666666
2012,176485.0
2013,170000.0
2014,193000.0
2015,189820.0
2016,175500.0
2017,193000.0
2018,104333.33333333333
2019,111250.0
2020,90350.0
2021,104750.0
2022,175000.0
2023,150266.66666666666
2024,198333.33333333334
2025,287000.0
2026,173860.0
2027,164500.0
2028,152700.0
2029,172450.0
2030,258000.0
2031,204833.33333333334
2032,264132.0
2033,236289.0
2034,165300.0
2035,191500.0
2036,176050.0
2037,176050.0
2038,277000.0
2039,178000.0
2040,317500.0
2041,228000.0
2042,196500.0
2043,162000.0
2044,163500.0
2045,180000.0
2046,145000.0
2047,133000.0
2048,116000.0
2049,142600.0
2050,159500.0
2051,100500.0
2052,132250.0
2053,130500.0
2054,90373.66666666667
2055,129466.66666666667
2056,119750.0
2057,108000.0
2058,196766.66666666666
2059,104333.33333333333
2060,133750.0
2061,154450.0
2062,108300.0
2063,110500.0
2064,122000.0
2065,97000.0
2066,163333.33333333334
2067,119500.0
2068,143000.0
2069,84000.0
2070,113000.0
2071,90500.0
2072,141500.0
2073,155000.0
2074,163000.0
2075,139000.0
2076,112500.0
2077,120000.0
2078,116300.0
2079,125500.0
2080,118450.0
2081,114666.66666666667
2082,136500.0
2083,140000.0
2084,119000.0
2085,132375.0
2086,109500.0
2087,124500.0
2088,97800.0
2089,79900.0
2090,133666.66666666666
2091,128333.33333333333
2092,130500.0
2093,125000.0
2094,139000.0
2095,149500.0
2096,86000.0
2097,102258.66666666667
2098,132300.0
2099,70500.0
2100,116000.0
2101,117000.0
2102,130000.0
2103,107501.33333333333
2104,124500.0
2105,125500.0
2106,89666.66666666667
2107,225000.0
2108,111000.0
2109,116166.66666666667
2110,117950.0
2111,148000.0
2112,139500.0
2113,107250.0
2114,116750.0
2115,139833.33333333334
2116,119750.0
2117,133750.0
2118,120750.0
2119,111793.33333333333
2120,116900.0
2121,92750.0
2122,119750.0
2123,90350.0
2124,143000.0
2125,129900.0
2126,142500.0
2127,145900.0
2128,117500.0
2129,105500.0
2130,140000.0
2131,149500.0
2132,123500.0
2133,118866.66666666667
2134,119500.0
2135,106950.0
2136,97083.33333333333
2137,109490.0
2138,120000.0
2139,143100.0
2140,118000.0
2141,155166.66666666666
2142,119500.0
2143,129500.0
2144,99000.0
2145,119000.0
2146,151000.0
2147,141333.33333333334
2148,128000.0
2149,119000.0
2150,190000.0
2151,116300.0
2152,125500.0
2153,139400.0
2154,97000.0
2155,123000.0
2156,216500.0
2157,189966.66666666666
2158,226750.0
2159,198500.0
2160,164500.0
2161,239000.0
2162,316600.0
2163,325000.0
2164,215000.0
2165,175000.0
2166,143000.0
2167,179900.0
2168,189000.0
2169,183000.0
2170,198500.0
2171,132000.0
2172,132466.66666666666
2173,149900.0
2174,228500.0
2175,269500.0
2176,241500.0
2177,245228.66666666666
2178,212000.0
2179,143500.0
2180,164500.0
2181,190000.0
2182,217891.33333333334
2183,182422.66666666666
2184,116000.0
2185,141666.66666666666
2186,148500.0
2187,135000.0
2188,147666.66666666666
2189,235000.0
2190,83333.33333333333
2191,90000.0
2192,82000.0
2193,125500.0
2194,105266.66666666667
2195,101000.0
2196,121250.0
2197,118000.0
2198,149000.0
2199,179500.0
2200,137500.0
2201,144666.66666666666
2202,167933.33333333334
2203,146950.0
2204,161666.66666666666
2205,109500.0
2206,128000.0
2207,216666.66666666666
2208,237333.33333333334
2209,180000.0
2210,142083.33333333334
2211,113501.33333333333
2212,112333.33333333333
2213,103633.33333333333
2214,135000.0
2215,100000.0
2216,137900.0
2217,81000.0
2218,101000.0
2219,84900.0
2220,101000.0
2221,274000.0
2222,223500.0
2223,274725.0
2224,229500.0
2225,147333.33333333334
2226,165250.0
2227,177000.0
2228,215200.0
2229,212000.0
2230,167500.0
2231,206950.0
2232,189450.0
2233,173733.0
2234,186967.33333333334
2235,175500.0
2236,212000.0
2237,269500.0
2238,175000.0
2239,145000.0
2240,157466.66666666666
2241,124000.0
2242,124000.0
2243,131200.0
2244,95000.0
2245,112500.0
2246,127666.66666666667
2247,118750.0
2248,130500.0
2249,113300.0
2250,120750.0
2251,111666.66666666667
2252,159800.0
2253,168200.0
2254,174000.0
2255,172466.66666666666
2256,168600.0
2257,200000.0
2258,166200.0
2259,179000.0
2260,151000.0
2261,164000.0
2262,182666.66666666666
2263,345000.0
2264,372433.3333333333
2265,135000.0
2266,266000.0
2267,274970.0
2268,378500.0
2269,152950.0
2270,180000.0
2271,178000.0
2272,194500.0
2273,153250.0
2274,155000.0
2275,165000.0
2276,187666.66666666666
2277,159500.0
2278,129333.33333333333
2279,118000.0
2280,123216.0
2281,181000.0
2282,163900.0
2283,102150.0
2284,119483.33333333333
2285,129900.0
2286,106833.33333333333
2287,315500.0
2288,255500.0
2289,269500.0
2290,386250.0
2291,283666.6666666667
2292,378500.0
2293,399134.0
2294,400774.0
2295,385000.0
2296,286000.0
2297,320000.0
2298,374101.3333333333
2299,290000.0
2300,313750.0
2301,275500.0
2302,180000.0
2303,230000.0
2304,249000.0
2305,156932.0
2306,156932.0
2307,164500.0
2308,209500.0
2309,266000.0
2310,202500.0
2311,165400.0
2312,179966.66666666666
2313,178900.0
2314,180000.0
2315,175500.0
2316,178855.0
2317,164500.0
2318,178900.0
2319,179540.0
2320,180422.66666666666
2321,201000.0
2322,162445.0
2323,175000.0
2324,175000.0
2325,222500.0
2326,170800.0
2327,210666.66666666666
2328,216500.0
2329,174500.0
2330,185000.0
2331,290000.0
2332,326000.0
2333,288000.0
2334,257500.0
2335,263435.0
2336,281213.0
2337,192000.0
2338,201000.0
2339,232000.0
2340,320000.0
2341,222000.0
2342,197000.0
2343,179540.0
2344,250000.0
2345,230000.0
2346,212000.0
2347,187750.0
2348,212750.0
2349,174600.0
2350,280000.0
2351,264132.0
2352,246566.66666666666
2353,252789.0
2354,145000.0
2355,147000.0
2356,145000.0
2357,191000.0
2358,182000.0
2359,137200.0
2360,110000.0
2361,118000.0
2362,229000.0
2363,111416.66666666667
2364,147333.33333333334
2365,179900.0
2366,186250.0
2367,207000.0
2368,176950.0
2369,210000.0
2370,174500.0
2371,172666.66666666666
2372,187750.0
2373,250000.0
2374,263435.0
2375,179900.0
2376,225000.0
2377,267000.0
2378,145000.0
2379,170000.0
2380,129000.0
2381,151166.66666666666
2382,180000.0
2383,213000.0
2384,227333.33333333334
2385,151000.0
2386,106000.0
2387,114666.66666666667
2388,99400.0
2389,115000.0
2390,130000.0
2391,124500.0
2392,114950.0
2393,163833.33333333334
