Id,SalePrice
1461,110764.61305603864
1462,139929.82475149195
1463,171434.60343865678
1464,189969.94132424315
1465,185294.2135947036
1466,175281.32371076482
1467,154951.3065624996
1468,171598.65139666616
1469,180309.79145986214
1470,104844.46733103911
1471,178982.08635880507
1472,98592.82500563408
1473,96796.21542409374
1474,160805.94195090246
1475,131260.07954758964
1476,351580.46777777775
1477,248595.39865639593
1478,322202.53887464385
1479,305526.6202185592
1480,420886.17472222226
1481,310792.9279117364
1482,206945.83973912103
1483,179896.77820424433
1484,174182.06320763455
1485,186125.1670979285
1486,197295.6845475422
1487,304811.15378898004
1488,236967.17543901052
1489,183898.55818308203
1490,192085.1304722059
1491,197014.30637477693
1492,90372.57948289509
1493,178489.90076467267
1494,254896.20938972646
1495,258016.98599937875
1496,197779.99591756295
1497,171600.772108522
1498,170108.58733621176
1499,164693.93877974906
1500,167036.09261511988
1501,172371.2219876091
1502,157344.88707429348
1503,249435.25556146572
1504,225446.0174108993
1505,191738.190519452
1506,165040.69456099093
1507,223380.07447975082
1508,184577.3959720319
1509,144854.55887065854
1510,126196.11045836692
1511,122159.8531476247
1512,141137.53420957204
1513,144660.01860475246
1514,127341.34565338478
1515,165735.274278532
1516,158908.45836629305
1517,145743.24950762728
1518,138262.91976714574
1519,180778.61405239694
1520,110182.99889247236
1521,112706.96671048077
1522,159542.18970467278
1523,114292.61127490138
1524,120837.62316549387
1525,111134.10166979441
1526,119768.173385803
1527,109605.95786618604
1528,123468.48186107265
1529,125550.00755903072
1530,159409.15030744008
1531,128060.50488277391
1532,96661.12939417812
1533,134886.52571543062
1534,119173.07905500253
1535,141267.55765526343
1536,119484.00393734107
1537,80170.60938003221
1538,160205.53598124097
1539,200126.85814234175
1540,117106.14987012987
1541,136341.026201838
1542,122175.16021789954
1543,158040.4045483921
1544,86981.05203724926
1545,110741.08901012273
1546,150797.24467086513
1547,135434.87454360546
1548,127380.31667550956
1549,114462.479748495
1550,144704.2061035812
1551,109871.33176699073
1552,148059.6006417163
1553,137408.12883472446
1554,127912.91473245343
1555,151443.7755165633
1556,105288.18740079366
1557,87448.74893157766
1558,97932.69546022145
1559,103757.18044552668
1560,150466.7372293507
1561,122769.71727254543
1562,117795.35520110905
1563,121660.48133355765
1564,142304.10526167267
1565,149750.52004648378
1566,185408.01556842006
1567,80162.91238840789
1568,202084.15704073713
1569,124145.53936507938
1570,140755.43050296616
1571,128803.96065895274
1572,121615.56100743897
1573,192247.44452604197
1574,136193.2233399575
1575,196027.15978325336
1576,243568.42487273947
1577,185012.3022190349
1578,136205.3335714589
1579,135437.40344187335
1580,182242.24519580044
1581,139778.97156694692
1582,115835.89423319156
1583,246954.21125764828
1584,227263.87781505918
1585,141283.3595372727
1586,72920.23561712363
1587,108118.59789376725
1588,126682.60134489887
1589,97844.91072649682
1590,122872.19315004838
1591,111086.71160893807
1592,119025.28866572607
1593,117515.09625897743
1594,138610.7530046477
1595,118095.52663701311
1596,206283.18059085542
1597,168070.2893074383
1598,202524.276400798
1599,177842.94475779968
1600,189297.30542165815
1601,80931.59671261528
1602,112121.18313197992
1603,102741.85908430385
1604,249167.3111010101
1605,246552.67881310146
1606,181649.295956327
1607,171258.18223515427
1608,214701.4633336488
1609,184247.66091937423
1610,159798.38891617165
1611,136414.21251776052
1612,187425.5952936563
1613,165733.15608640623
1614,133454.01867782543
1615,104852.23037651286
1616,95543.81940295629
1617,91126.4774347947
1618,115304.08173905752
1619,133135.58716910853
1620,170996.46640040106
1621,135773.16592601777
1622,141699.55275493613
1623,260889.7093673806
1624,204958.17155848004
1625,107869.09438546353
1626,154165.196944267
1627,177831.57620148777
1628,266553.21561944846
1629,179495.74644037808
1630,272381.9389597397
1631,200165.4603007303
1632,209717.67195532622
1633,176211.48712006785
1634,178125.00127785897
1635,178504.50236880433
1636,171409.08092699834
1637,178548.81293018835
1638,206604.4057599722
1639,165580.34771355308
1640,223723.09886137873
1641,155596.99112769734
1642,231871.26518530102
1643,228827.78785103938
1644,217351.56456089925
1645,164085.25411715405
1646,146813.37944338625
1647,148401.75477685992
1648,135535.65401489145
1649,126351.2453362009
1650,105505.24334333953
1651,108038.69197434568
1652,91786.91526157351
1653,97673.93387074146
1654,154858.39146969654
1655,150549.4204102514
1656,152150.07106716943
1657,157239.12611665856
1658,153344.1792522844
1659,117405.80014357864
1660,141049.56798730974
1661,411120.39
1662,356521.9172222222
1663,336906.8654291819
1664,429914.2233333333
1665,329830.8915555556
1666,310233.26277777774
1667,358268.51059523807
1668,317998.8313888889
1669,307794.49369841267
1670,320811.92638888885
1671,205914.8113589372
1672,337898.31888888887
1673,290579.22981349204
1674,282149.97885683767
1675,180075.7128533203
1676,179681.51803709328
1677,193352.46243620716
1678,385192.1232539682
1679,347890.6836507936
1680,290184.36916666664
1681,289266.1741666667
1682,310971.8438888889
1683,180041.87663017237
1684,180702.34188272132
1685,177687.43829351477
1686,174173.9957955815
1687,178975.90130407477
1688,190927.77978520075
1689,197416.441314879
1690,189410.88297115758
1691,185021.1937282508
1692,272707.9207905644
1693,179269.59979058008
1694,176858.62535392863
1695,173850.7457439341
1696,243954.09975658322
1697,170074.82603146194
1698,273643.0886585498
1699,248853.83278284397
1700,222012.77660997078
1701,235649.00242166434
1702,242541.5627819458
1703,245965.65243005578
1704,227470.84227469136
1705,226584.03511992173
1706,360833.3
1707,222932.4218031094
1708,196324.22389813268
1709,269121.2875421191
1710,211931.36599597422
1711,262199.3969480822
1712,229050.19646043156
1713,249225.0515795207
1714,183986.14026966123
1715,189054.5751025983
1716,175390.18820999406
1717,169134.69741699682
1718,142173.37539729042
1719,202266.72695504889
1720,215775.02384489294
1721,170056.2683715729
1722,135899.17331073715
1723,155847.13328936233
1724,203822.4704724408
1725,220145.22264978706
1726,187711.3382633849
1727,169846.535700386
1728,180106.01430065546
1729,160269.317173084
1730,148729.55646863344
1731,111395.07748791241
1732,127576.66122055404
1733,106121.78068783367
1734,118875.13772267473
1735,116082.44009527018
1736,117698.04942675697
1737,270920.62366402114
1738,229260.07460366626
1739,247485.95839611202
1740,194512.757384139
1741,165585.73377112267
1742,172488.35525989239
1743,174661.39782209668
1744,251712.93151426731
1745,197288.88096367437
1746,211656.46227776416
1747,219649.14028285956
1748,211151.87622699377
1749,160173.9978424486
1750,117995.4407106932
1751,234458.14406245787
1752,117878.43155359308
1753,141782.44041513474
1754,194027.90352619492
1755,171748.67666644359
1756,115860.9131607377
1757,114180.35716540714
1758,128212.38468578766
1759,152855.47991340683
1760,150513.84008946447
1761,143365.01101286296
1762,166920.92461067226
1763,165139.99614344677
1764,110200.15412835538
1765,137954.36134499023
1766,160384.27111692834
1767,185229.70867319437
1768,116931.4164051838
1769,160650.22354082263
1770,127488.30222826262
1771,124711.19463324045
1772,128097.12295607147
1773,123638.03910055566
1774,145968.10248204044
1775,118268.62410818078
1776,117589.31416487308
1777,100217.10514073375
1778,116942.61339033069
1779,115652.9038896081
1780,161559.95267743524
1781,118049.51918032333
1782,96163.85154642026
1783,155174.63440536946
1784,100720.29418698943
1785,128556.833495434
1786,169616.1161315537
1787,155372.8168415529
1788,71440.23587301589
1789,103857.06349912997
1790,91135.95305358499
1791,181994.7871848196
1792,143308.4085555592
1793,125506.69094424175
1794,130322.83615161292
1795,118973.549131068
1796,126705.8148736519
1797,95466.57994591579
1798,122731.0049159882
1799,106701.98360968342
1800,123767.61286684428
1801,121172.59232013194
1802,134760.60982544557
1803,144491.77767497933
1804,134421.3451179938
1805,117506.79645387702
1806,121623.89714894416
1807,131979.844333494
1808,127656.12590419108
1809,122329.17410443301
1810,142928.0673186662
1811,107760.2998800505
1812,94870.52633567821
1813,118754.14158567888
1814,98634.37991193376
1815,64589.22985449735
1816,101324.94445139423
1817,123798.0777051111
1818,151013.5949665214
1819,136924.14098848592
1820,94405.26214387431
1821,126212.06669374295
1822,157082.31070935147
1823,67462.96282347282
1824,124076.88482062437
1825,137596.15004452242
1826,103812.23506050704
1827,111993.13205307751
1828,138097.8993982616
1829,113462.44719262744
1830,145996.01719340662
1831,145423.3453280698
1832,113173.3834776335
1833,128347.15344335191
1834,126355.34454555807
1835,132990.61992303992
1836,126706.98043141313
1837,100855.86039928194
1838,133300.057967814
1839,109462.6886058169
1840,141505.23280957367
1841,132819.77022999417
1842,103022.39577285187
1843,125462.66270920071
1844,146710.08406877404
1845,145931.14404029935
1846,153228.78948107534
1847,161708.5619221898
1848,61187.760634920625
1849,111857.82098193362
1850,115777.57722414928
1851,146899.67556662433
1852,124864.18973811652
1853,133459.73345456205
1854,160778.6697871729
1855,165858.66971931577
1856,218421.09393654336
1857,152525.27352997602
1858,135570.95022001065
1859,120777.89571268966
1860,149978.25373657566
1861,120209.13071268963
1862,284041.13666666666
1863,282297.8927777778
1864,282297.8927777778
1865,312257.2680555556
1866,321056.0526984127
1867,243569.70315065348
1868,252880.50926337004
1869,177720.0150918516
1870,206076.0464227064
1871,263838.56672214123
1872,176378.01877724222
1873,216490.0110691789
1874,119038.8945197119
1875,177269.5211798966
1876,187446.1022868085
1877,178268.40405206138
1878,203460.72302039017
1879,125802.52975088256
1880,115511.64198112991
1881,211548.35375078474
1882,247989.42013825328
1883,191432.16504050832
1884,199209.68520099323
1885,216811.25874849787
1886,251036.9053166527
1887,182600.92584068506
1888,226976.06765740743
1889,172393.6635917056
1890,117373.29997788272
1891,139605.90925562163
1892,98954.16378407551
1893,114050.20684951692
1894,135866.69004103818
1895,135171.69163442243
1896,132113.78534893735
1897,126019.11652203865
1898,129490.90645590691
1899,165990.73268102674
1900,153295.88512218045
1901,169714.7775087009
1902,133537.0536707218
1903,220202.97699201814
1904,134636.93435090108
1905,187364.8769647656
1906,139267.81266517393
1907,200935.5376083517
1908,124025.25926936537
1909,143500.01906986578
1910,130300.5426556389
1911,202422.50418738183
1912,264664.5047222222
1913,158489.84395382053
1914,78012.60027768528
1915,282170.93555555557
1916,76199.35481481481
1917,245601.6300490455
1918,128349.36968239021
1919,164413.72408680426
1920,154047.35169687012
1921,334237.86325396824
1922,310072.99908730155
1923,201736.94063841258
1924,203706.55619085982
1925,205772.95023663083
1926,333618.0021428572
1927,122501.4660342374
1928,147650.28664671985
1929,128137.28273775808
1930,138839.99594765267
1931,137437.82213353104
1932,139028.63317683176
1933,166101.04029953916
1934,168159.21049732505
1935,169960.75014468154
1936,179272.43204228443
1937,178136.32228295293
1938,164004.90746438003
1939,238316.22767173866
1940,194803.98606049863
1941,174321.7776025
1942,177885.63194438568
1943,205489.2381983971
1944,403432.31119047623
1945,364875.3754761905
1946,149736.1531348721
1947,288969.57138888893
1948,172475.52708220296
1949,224632.8665598143
1950,162915.56836850048
1951,220686.35116134406
1952,201954.8984724956
1953,161728.15932582962
1954,193293.4496070282
1955,126868.59283870508
1956,261122.89437541913
1957,157465.19289725364
1958,277241.9601468656
1959,154177.38519442928
1960,108798.40255062518
1961,116313.47543889914
1962,105625.41137072652
1963,107831.41328550338
1964,111060.61257051572
1965,146419.00568254033
1966,145667.49325160068
1967,273834.16444444447
1968,364794.82170634915
1969,353169.03008730157
1970,391552.482031746
1971,389590.2751984127
1972,346059.0914761904
1973,276193.13450102217
1974,311725.35055555555
1975,394224.83777777775
1976,244575.76398035575
1977,317972.69918253965
1978,347142.07835714286
1979,306761.75981481484
1980,201146.36424252912
1981,314093.91194444447
1982,200797.4320490732
1983,210422.5332358907
1984,173875.92706483943
1985,209185.7412365896
1986,200801.29665230477
1987,182998.86315038675
1988,178583.87167805704
1989,194695.88177653647
1990,209805.99360132762
1991,194681.86914239515
1992,205670.0331365064
1993,179235.64810639032
1994,211383.39092735454
1995,182431.31855382342
1996,243865.66787239074
1997,327902.01777777774
1998,244352.08538315698
1999,241456.4067854047
2000,286021.72268058796
2001,241113.45165566046
2002,233147.55057661727
2003,261810.5734899853
2004,243467.50504840384
2005,215999.1512099652
2006,206901.1324868486
2007,244425.57285095737
2008,177348.06581447
2009,191616.39931875048
2010,197236.20484545172
2011,140770.48001956282
2012,177984.77120994657
2013,182859.73641659794
2014,198700.8991592731
