Id,SalePrice
1461,114983.11
1462,137856.55
1463,164283.06
1464,178435.84
1465,178101.25
1466,172467.69
1467,139066.23
1468,167453.84
1469,156371.81
1470,103866.234
1471,157691.56
1472,96857.18
1473,92637.586
1474,142800.25
1475,128135.305
1476,396243.28
1477,239771.28
1478,297370.78
1479,291858.75
1480,431113.97
1481,296091.22
1482,216667.2
1483,169732.06
1484,174061.48
1485,166744.7
1486,198039.5
1487,341837.16
1488,240402.67
1489,194468.53
1490,169658.36
1491,185603.0
1492,96392.69
1493,173615.75
1494,222998.9
1495,218138.28
1496,174294.94
1497,170697.16
1498,162000.06
1499,158539.4
1500,146344.42
1501,154210.6
1502,155523.75
1503,215743.66
1504,192472.28
1505,176598.88
1506,166236.31
1507,204212.38
1508,183365.58
1509,141204.44
1510,122541.51
1511,111763.92
1512,145646.5
1513,148284.25
1514,129259.805
1515,168234.83
1516,160805.22
1517,133120.7
1518,142043.97
1519,170392.75
1520,106390.91
1521,108046.945
1522,148093.38
1523,113507.64
1524,116766.234
1525,112231.4
1526,106342.0
1527,103384.234
1528,113732.54
1529,120096.68
1530,144800.27
1531,103187.84
1532,94791.22
1533,130002.16
1534,121317.16
1535,138241.64
1536,112711.77
1537,65819.586
1538,176957.02
1539,203108.94
1540,110826.48
1541,129543.336
1542,114434.125
1543,155043.7
1544,81737.04
1545,104776.26
1546,130528.336
1547,126085.59
1548,121482.734
1549,108997.46
1550,129052.57
1551,96237.57
1552,135268.02
1553,155818.77
1554,118118.98
1555,146848.14
1556,86329.586
1557,77318.35
1558,86601.65
1559,81670.6
1560,133275.77
1561,118291.555
1562,116258.97
1563,107833.09
1564,125346.805
1565,141021.06
1566,179389.14
1567,67572.77
1568,186992.77
1569,126861.27
1570,126833.56
1571,122545.97
1572,115659.47
1573,175456.4
1574,122184.516
1575,163471.66
1576,186724.33
1577,195169.47
1578,143443.69
1579,122200.36
1580,171088.88
1581,125677.27
1582,112699.984
1583,213598.97
1584,230044.25
1585,128520.71
1586,73265.234
1587,109376.35
1588,118687.96
1589,102845.14
1590,112304.31
1591,105707.37
1592,112578.734
1593,112313.23
1594,142617.31
1595,105992.01
1596,201133.39
1597,170674.02
1598,195625.12
1599,166397.16
1600,188147.06
1601,71593.43
1602,98456.68
1603,106984.9
1604,214469.81
1605,202916.53
1606,167139.58
